EndToEndId;DataHora;Valor;Moeda;Pagador_Nome;Pagador_CPF_CNPJ;Pagador_Banco;Recebedor_Nome;Recebedor_CPF_CNPJ;Recebedor_Banco;ChavePix_Utilizada;TipoChave;Descricao;Status;Anomalia
d7435d0a-ad94-48e8-a478-1fd6486464d1;2025-07-26 16:11:57;4780.32;BRL;Sr. Pedro Lucas Jesus;689.847.212-38;BTG Pactual;João Felipe Oliveira;471.134.848-35;Santander Brasil;92.416.816/0001-35;CNPJ;Pagamento referente ao serviço 322;Concluída;0
3fcafb38-68c9-4c30-8576-b43f47481ea7;2025-08-14 12:56:57;1485.33;BRL;Maria Cecília Cavalcanti;32.450.243/0001-32;Banco Original;Ana Lívia Araújo;51.521.881/0001-79;Bradesco;+555394693-8393;Telefone;Pagamento referente ao serviço 291;Concluída;0
e9610158-3642-4b0f-9eac-bb865e8d3dca;2025-08-06 03:28:57;4234.28;BRL;Dr. Vitor Gabriel Campos;87.733.291/0001-63;BTG Pactual;Dra. Amanda Pinto;680.944.156-28;Itaú Unibanco;11.113.281/0001-61;CNPJ;Pagamento referente ao serviço 421;Estornada;0
d2a233f1-a8b7-4beb-9285-6d858f9ddd2e;2025-07-08 03:58:57;3013.9;BRL;Maria Sophia Correia;22.717.334/0001-24;C6 Bank;Amanda Peixoto;38.968.884/0001-78;Nubank;ce049ebf-5ce9-42bc-897f-b522aaca79a2;Chave Aleatória;Pagamento referente ao serviço 767;Concluída;0
4d4ae705-195d-4113-ade4-56a07a97b2a1;2025-08-16 00:12:57;4990.47;BRL;Pietro Santos;31.513.908/0001-87;C6 Bank;Daniela Rocha;95.101.348/0001-35;Banco Original;30.702.855/0001-48;CNPJ;Pagamento referente ao serviço 325;Estornada;0
056101f8-619a-4668-8d5c-55a2dcf277c0;2025-08-19 06:32:57;4995.96;BRL;Enrico Dias;98.637.526/0001-39;Banco Inter;Laís da Conceição;67.612.296/0001-93;Itaú Unibanco;user773@email.com;E-mail;Pagamento referente ao serviço 116;Concluída;0
fe926416-af08-45de-9822-6ba5370c13ed;2025-08-06 09:27:57;826.6;BRL;Felipe Barbosa;40.592.418/0001-27;Itaú Unibanco;João Lucas Ribeiro;797.566.260-83;Itaú Unibanco;680.263.315-83;CPF;Pagamento referente ao serviço 741;Estornada;0
06784d4a-3ad5-42ad-a124-a6e49bc3d1c8;2025-06-29 21:48:57;1305.01;BRL;João Gabriel Rocha;121.429.951-60;Banco Safra;Luiz Felipe Farias;65.121.668/0001-96;Santander Brasil;+556291383-2506;Telefone;Pagamento referente ao serviço 461;Concluída;0
92b5aa12-cc4e-4a47-8809-1b0833dc4b1b;2025-06-29 21:55:57;1324.5;BRL;Noah Caldeira;51.511.889/0001-27;C6 Bank;Alice da Cunha;739.260.616-65;BTG Pactual;user273@email.com;E-mail;Pagamento referente ao serviço 235;Concluída;0
fdb1869f-da23-487c-8b25-2c74a960710c;2025-07-30 10:03:57;4454.79;BRL;Noah da Mota;217.198.814-81;C6 Bank;Sr. Luiz Gustavo Cardoso;223.460.245-77;Itaú Unibanco;521.445.536-78;CPF;Pagamento referente ao serviço 789;Pendente;0
25d6f329-7f6c-4ae6-ba0f-da50b76b4a62;2025-07-18 17:47:57;4843.05;BRL;Dr. Lucas Cunha;36.164.958/0001-82;Santander Brasil;Sr. Thomas Viana;99.169.115/0001-27;Banco Safra;+551898443-3487;Telefone;Pagamento referente ao serviço 153;Estornada;0
df9a9ce6-b58e-4009-8c66-6f7607f0c3ed;2025-07-28 11:55:57;4567.08;BRL;Bryan das Neves;202.639.290-70;Banco Safra;Noah da Mata;750.681.433-62;C6 Bank;48.524.840/0001-96;CNPJ;Pagamento referente ao serviço 842;Concluída;0
df289364-3358-47fd-8a38-ca89273c5d1a;2025-07-22 04:47:57;3923.77;BRL;Otávio Monteiro;27.677.313/0001-78;Caixa Econômica Federal;Natália Nascimento;338.309.110-94;Banco do Brasil;e33a8246-31ba-485c-815d-b660e00297d9;Chave Aleatória;Pagamento referente ao serviço 359;Pendente;0
4cd17d3a-109d-42cc-b7e5-174c9445075b;2025-07-07 09:15:57;4587.2;BRL;Davi Santos;391.147.151-51;Nubank;Laís Martins;62.342.572/0001-38;Itaú Unibanco;+554098968-9023;Telefone;Pagamento referente ao serviço 482;Pendente;0
727be22c-7879-4ed5-b6a0-281a1920a6b2;2025-08-04 19:35:57;3575.98;BRL;Dra. Heloísa Nogueira;68.789.934/0001-20;Banco do Brasil;Bruna Rocha;69.978.733/0001-57;Caixa Econômica Federal;+559994141-3584;Telefone;Pagamento referente ao serviço 490;Pendente;0
bd4ffc25-dca9-4021-b8e3-d454d3750e95;2025-08-09 03:38:57;2418.29;BRL;Camila Almeida;56.246.721/0001-93;BTG Pactual;Luiz Fernando da Luz;61.474.224/0001-94;Caixa Econômica Federal;+553298142-5419;Telefone;Pagamento referente ao serviço 203;Estornada;0
5cf14cb7-46b2-4276-b3f6-cb95a74dbf42;2025-06-20 21:56:57;3822.3;BRL;Marina Monteiro;921.783.183-91;Banco Safra;Dra. Luna Oliveira;76.555.743/0001-52;C6 Bank;27.372.987/0001-42;CNPJ;Pagamento referente ao serviço 517;Estornada;0
a9a70acc-ccee-4f70-b5d4-d23df0d8b9e5;2025-06-22 21:11:57;338.42;BRL;Bárbara Farias;211.612.438-39;Banco Pan;Dr. Gustavo Cunha;615.999.210-95;Nubank;972ebf01-278e-4eb7-8001-e0faa9645ccd;Chave Aleatória;Pagamento referente ao serviço 827;Estornada;0
c6e4eb3c-f223-4031-961a-4a3073daf08a;2025-08-02 19:00:57;3631.51;BRL;Rodrigo Teixeira;63.780.695/0001-98;C6 Bank;Vitor Gabriel Barbosa;28.782.346/0001-14;Santander Brasil;fcdc7087-811c-484d-a2b6-b19d62a85c6e;Chave Aleatória;Pagamento referente ao serviço 59;Pendente;0
298aaeff-28fa-49ad-a847-a7811e95a831;2025-06-23 23:22:57;3845.62;BRL;Felipe da Rosa;664.336.768-82;Banco do Brasil;Pedro Henrique Porto;241.707.456-42;Banco Original;user317@email.com;E-mail;Pagamento referente ao serviço 858;Estornada;0
de2e0bc1-d338-42b1-923e-c4feba76fcd2;2025-07-20 18:01:57;0.0;BRL;Rafael Cunha;977.849.879-99;Caixa Econômica Federal;Luiz Miguel Martins;40.104.507/0001-32;Bradesco;user398@email.com;E-mail;Pagamento referente ao serviço 266;Pendente;1
1856d365-c1db-4cc6-8b48-c54d43b4c076;2025-07-26 07:59:57;2344.93;BRL;Alice Jesus;23.879.808/0001-16;Banco Pan;Juliana Carvalho;647.204.488-86;Bradesco;dfb4ccc9-0466-4bd9-ae8d-b2b0c7d46a2d;Chave Aleatória;Pagamento referente ao serviço 708;Pendente;0
1a3f15f2-01c0-453b-8870-7cbc5711dc2d;2025-07-09 02:10:57;4163.72;BRL;Levi Novaes;574.484.807-17;Banco Safra;Brenda Porto;549.342.312-10;BTG Pactual;+552099527-7655;Telefone;Pagamento referente ao serviço 765;Pendente;0
561bf9fe-2cdf-4e38-aa86-efd039e15b44;2025-06-21 00:01:57;1141.75;BRL;Maitê Cardoso;223.466.586-46;Santander Brasil;Dr. Arthur Azevedo;98.453.294/0001-75;Itaú Unibanco;5bc7be8c-b914-4f09-931e-5446b6c49abd;Chave Aleatória;Pagamento referente ao serviço 135;Concluída;0
67540460-e0f1-434a-aa70-562c2bd99357;2025-08-07 09:59:57;4403.08;BRL;Diego das Neves;14.336.485/0001-54;Santander Brasil;Sr. Miguel Fogaça;99.378.723/0001-58;BTG Pactual;24.599.531/0001-33;CNPJ;Pagamento referente ao serviço 883;Concluída;0
ba965807-669d-4c1e-93ca-e854583859d2;2025-07-25 21:05:57;4324.84;BRL;Dra. Maria Alice Ribeiro;345.978.676-83;Bradesco;Ana Clara Barbosa;83.821.285/0001-73;Santander Brasil;user954@email.com;E-mail;Pagamento referente ao serviço 28;Estornada;0
ccff6b6e-3b89-4d29-be34-5613dfe260cf;2025-07-29 07:43:57;2518.14;BRL;Gabriel Nogueira;36.622.116/0001-65;C6 Bank;Dr. Juan Ferreira;76.513.353/0001-11;Bradesco;+553297347-1409;Telefone;Pagamento referente ao serviço 810;Concluída;0
17b96910-ce68-4fd2-844b-cebc285f2085;2025-07-21 05:46:57;4255.75;BRL;Raul Teixeira;226.114.405-69;Itaú Unibanco;Sr. Enrico Caldeira;93.795.873/0001-47;BTG Pactual;user535@email.com;E-mail;Pagamento referente ao serviço 739;Concluída;0
867f49c8-c0a0-46c5-9215-f103ae7edd7d;2025-06-25 02:48:57;2901.67;BRL;Marcos Vinicius Ribeiro;19.555.816/0001-73;Banco Original;Eduardo Silva;678.552.950-56;Banco Safra;768.598.648-57;CPF;Pagamento referente ao serviço 98;Estornada;0
a48cfadc-8029-4b81-af9c-b5c33191482b;2025-06-30 05:40:57;4941.38;BRL;Danilo Pires;681.657.782-72;Nubank;Sra. Maria Luiza Almeida;36.186.686/0001-33;Itaú Unibanco;user410@email.com;E-mail;Pagamento referente ao serviço 883;Pendente;0
db6eb0ca-1912-45e6-98f2-1e1db34955e0;2025-07-30 20:36:57;1606.02;BRL;Clarice Gomes;35.782.531/0001-62;Banco Original;Laura Viana;27.434.200/0001-36;Banco Pan;+557295828-3801;Telefone;Pagamento referente ao serviço 41;Concluída;0
3a4c7640-8558-4322-87b6-98b208376d82;2025-08-11 21:11:57;1663.15;BRL;Maria Alice Ramos;25.204.761/0001-82;C6 Bank;Kaique Aragão;475.474.774-68;Banco Original;+553397182-1690;Telefone;Pagamento referente ao serviço 609;Estornada;0
7f9cd0ca-8df2-443b-b873-0904a164900d;2025-07-21 10:31:57;2368.06;BRL;Heloísa Cardoso;85.979.119/0001-94;Caixa Econômica Federal;Sr. André Ferreira;580.331.884-79;Nubank;user637@email.com;E-mail;Pagamento referente ao serviço 682;Estornada;0
d62b12b4-5e01-41c4-8db6-6a73b652e741;2025-08-11 09:27:57;2860.41;BRL;Sr. Guilherme Gomes;47.581.532/0001-90;Banco Original;Sr. Breno Carvalho;91.145.206/0001-43;Bradesco;61.856.620/0001-81;CNPJ;Pagamento referente ao serviço 215;Estornada;0
4058f2b2-0836-4b93-981f-e55e3c573f4d;2025-07-02 16:11:57;895.89;BRL;Isabella Caldeira;40.143.763/0001-92;Banco Safra;Alexia Farias;541.235.384-56;Banco Pan;user28@email.com;E-mail;Pagamento referente ao serviço 801;Concluída;0
b53c4677-7ed4-42a2-8a16-5d3635522ce4;2025-07-31 11:19:57;3975.96;BRL;Isabelly Freitas;39.849.454/0001-64;Banco Inter;Bruna Moreira;154.171.235-64;Caixa Econômica Federal;30.720.200/0001-84;CNPJ;Pagamento referente ao serviço 95;Pendente;0
a542f0f1-7d18-4e36-8c5e-12c9c339c61a;2025-07-01 14:05:57;2275.78;BRL;André da Mata;400.259.457-11;Bradesco;Elisa Campos;40.972.878/0001-16;Nubank;user780@email.com;E-mail;Pagamento referente ao serviço 694;Estornada;0
ced36a12-30b8-4ece-b7da-76f4221aef67;2025-07-13 12:10:57;2357.87;BRL;Rebeca Fernandes;817.999.649-81;Banco Pan;Maria Fernanda da Paz;906.860.539-59;Banco Safra;user481@email.com;E-mail;Pagamento referente ao serviço 131;Estornada;0
5dbb3ec4-300e-4ab8-b017-82315185c011;2025-07-03 19:05:57;866.52;BRL;Sra. Maria Fernanda Monteiro;363.788.555-99;Banco Inter;Diego da Cunha;318.763.380-18;BTG Pactual;+551299037-8872;Telefone;Pagamento referente ao serviço 887;Pendente;0
a8295d06-08af-48e8-8b39-1f08201c64e3;2025-06-27 15:28:57;4979.87;BRL;Giovanna Farias;68.441.895/0001-10;Banco Original;Pedro Lucas Ramos;89.822.391/0001-22;Bradesco;35fa5d4d-410e-4bb3-bb2e-2848ba8e27df;Chave Aleatória;Pagamento referente ao serviço 336;Pendente;0
afeae15b-677e-4624-a38c-66624ba4856f;2025-08-18 04:18:57;4115.52;BRL;Maria Eduarda Sales;166.578.445-65;Banco do Brasil;Rodrigo Azevedo;98.111.826/0001-99;Banco do Brasil;user370@email.com;E-mail;Pagamento referente ao serviço 585;Pendente;0
02b92ee8-b074-4de6-ad54-de52f2496815;2025-06-26 00:51:57;2456.94;BRL;Joana Rezende;76.747.742/0001-61;BTG Pactual;João Vitor Souza;20.963.843/0001-44;Santander Brasil;1c887c0b-1927-44d2-849a-ad14dee7a653;Chave Aleatória;Pagamento referente ao serviço 723;Estornada;0
6150037e-f239-42dd-bcfc-6900083b8c83;2025-07-18 23:21:57;3236.05;BRL;Maria Clara das Neves;95.170.276/0001-56;Nubank;Thales Lopes;56.887.858/0001-16;Banco Pan;+554699881-7570;Telefone;Pagamento referente ao serviço 560;Pendente;0
bad20adb-7a6d-4e42-bbd2-34f6ac7adfc4;2025-07-06 22:44:57;1700.04;BRL;Luna Aragão;18.882.803/0001-77;Caixa Econômica Federal;Gabriela Peixoto;59.297.992/0001-87;Bradesco;aba48a70-5f75-40c0-82b2-706103989002;Chave Aleatória;Pagamento referente ao serviço 755;Concluída;0
5f664afe-6e63-4207-a89f-23bb2dc684dd;2025-07-06 19:18:57;2801.69;BRL;Sr. Luiz Felipe Rezende;911.211.882-33;Banco do Brasil;Pedro Carvalho;604.339.741-87;Banco Original;7d60c55f-07ab-44dd-8e1f-c83c5e4c25ce;Chave Aleatória;Pagamento referente ao serviço 336;Pendente;0
8f5e801c-92af-47a5-87dd-82fdd78f689d;2025-07-29 13:57:57;4716.18;BRL;Sr. Enzo das Neves;53.370.832/0001-84;Banco Safra;Luiz Miguel Silveira;82.959.261/0001-86;Banco Safra;user838@email.com;E-mail;Pagamento referente ao serviço 847;Concluída;0
7af20672-61b8-4daa-960e-f1bc510db2f5;2025-06-25 05:15:57;1347.29;BRL;Ana Carolina Aragão;83.449.313/0001-64;C6 Bank;Olivia Moura;10.578.580/0001-97;Bradesco;user116@email.com;E-mail;Pagamento referente ao serviço 986;Concluída;0
25fd5fe8-748e-4289-995b-225a07fba36d;2025-07-13 14:26:57;413.96;BRL;Vitor Gabriel da Paz;60.884.681/0001-24;Banco Pan;Camila Teixeira;61.465.648/0001-45;C6 Bank;43.733.587/0001-72;CNPJ;Pagamento referente ao serviço 246;Pendente;0
9e25763d-55e9-40d1-ba6b-e8bf0b35b7a9;2025-08-05 17:34:57;3216.59;BRL;Maria Sophia da Paz;269.114.991-16;Caixa Econômica Federal;Diego Moraes;61.339.654/0001-27;Banco Inter;f8758ee1-308b-4534-bfd4-c9dd56ac5b14;Chave Aleatória;Pagamento referente ao serviço 558;Estornada;0
87ec5cf9-01d1-441d-b30d-eb8847c97672;2025-08-05 07:58:57;1657.66;BRL;Pedro Miguel da Rocha;687.562.531-39;Caixa Econômica Federal;Fernanda Cardoso;95.276.610/0001-26;Itaú Unibanco;983.694.154-95;CPF;Pagamento referente ao serviço 234;Estornada;0
65a2eb30-fe0f-467f-a0e3-c7a55525d1bc;2025-07-12 00:29:57;3527.47;BRL;João Felipe Gomes;254.738.466-22;Banco do Brasil;Thales Mendes;736.731.933-55;Banco Pan;user400@email.com;E-mail;Pagamento referente ao serviço 668;Estornada;0
5e0938c7-9b14-4cec-8ba5-56ad62110141;2025-07-04 20:08:57;3212.33;BRL;Eloah Ferreira;907.774.547-21;Bradesco;Srta. Maria Eduarda Pires;696.528.357-46;Itaú Unibanco;+551599769-1334;Telefone;Pagamento referente ao serviço 861;Pendente;0
c81a9d05-993a-490b-b425-3e2d8df740aa;2025-08-15 20:28:57;1994.13;BRL;Sarah Correia;93.767.336/0001-87;Banco do Brasil;Carlos Eduardo Souza;59.896.166/0001-65;BTG Pactual;381.872.128-54;CPF;Pagamento referente ao serviço 81;Concluída;0
5895f5f3-27a7-4fc7-8962-ea02c3b57e65;2025-07-22 04:32:57;264.35;BRL;Luiz Felipe Oliveira;64.878.399/0001-71;C6 Bank;Ana Carolina Porto;469.465.352-90;Nubank;user967@email.com;E-mail;Pagamento referente ao serviço 401;Concluída;0
44884f2a-4339-45ab-a68f-f866a851fe8d;2025-07-23 21:11:57;568.89;BRL;Clarice Castro;79.765.288/0001-65;Caixa Econômica Federal;Diogo Monteiro;343.823.393-71;Nubank;979.574.429-45;CPF;Pagamento referente ao serviço 901;Estornada;0
c34076ac-a4c6-41a1-b817-9c847cc8d23a;2025-07-19 22:12:57;495.37;BRL;Daniela Ribeiro;70.854.275/0001-75;Banco Inter;Emilly Azevedo;641.890.783-89;BTG Pactual;986.894.230-62;CPF;Pagamento referente ao serviço 316;Concluída;0
f58ce80d-d5cb-446b-b4e1-c7042b2ce846;2025-07-05 21:55:57;1642.14;BRL;Thales Cunha;703.581.397-93;Caixa Econômica Federal;Dr. João Mendes;61.395.466/0001-13;Banco Safra;+553198785-6284;Telefone;Pagamento referente ao serviço 184;Pendente;0
2162f5dd-01de-49d9-94aa-8123e20a54d2;2025-07-29 03:44:57;541.55;BRL;Sr. Luiz Otávio Ramos;48.839.425/0001-50;Caixa Econômica Federal;Helena Pinto;36.883.922/0001-70;Banco do Brasil;8ca3a061-a87a-404d-ba0d-f2c8efa5cf84;Chave Aleatória;Pagamento referente ao serviço 737;Estornada;0
6a58845e-80d5-4ded-8914-eb4992add9f8;2025-07-29 18:04:57;3190.46;BRL;Nicolas Vieira;824.514.899-88;Banco Inter;Maria Alice das Neves;385.912.508-92;Caixa Econômica Federal;+553296400-6889;Telefone;Pagamento referente ao serviço 121;Estornada;0
b6945227-f164-4554-bfd6-71164e2c0b93;2025-08-06 07:15:57;4819.83;BRL;Mariana Rezende;190.779.481-60;Itaú Unibanco;Gabrielly Campos;691.507.167-73;Banco Pan;384.386.413-37;CPF;Pagamento referente ao serviço 395;Concluída;0
dc11b118-d5a5-490f-af53-e2601a1262da;2025-07-09 23:53:57;3693.25;BRL;Sr. Murilo Santos;23.838.523/0001-83;Nubank;Sophie Dias;22.259.494/0001-37;Nubank;93.671.707/0001-17;CNPJ;Pagamento referente ao serviço 782;Pendente;0
f66a5272-54d7-4557-8dc0-4aecd1b0daf0;2025-07-04 17:49:57;1614.82;BRL;Natália da Conceição;23.333.436/0001-46;Bradesco;Luiz Henrique Teixeira;10.611.183/0001-82;Caixa Econômica Federal;cb58821c-9181-466a-aef1-9d3c522d4851;Chave Aleatória;Pagamento referente ao serviço 246;Pendente;0
e5ae7df2-2f79-44d0-9cbb-137cee513c96;2025-08-01 06:32:57;4366.25;BRL;Cecília Porto;943.224.676-35;Caixa Econômica Federal;Arthur Sales;422.703.966-37;Banco Original;2c70e05a-6765-4c97-a08b-3d635034bb48;Chave Aleatória;Pagamento referente ao serviço 959;Concluída;0
7ea99fc8-b298-438f-a5c2-4fe11e5ee810;2025-08-15 15:02:57;588.35;BRL;Clarice Pires;397.987.630-91;Nubank;Benício Barros;190.860.399-54;Santander Brasil;+558291508-1287;Telefone;Pagamento referente ao serviço 487;Concluída;0
40581451-801a-4ec9-b6ff-b7f59e67eba8;2025-06-22 05:38:57;3366.35;BRL;Maria Alice Ramos;492.699.786-39;Banco Pan;Caio Ferreira;11.952.625/0001-21;Banco Pan;551.694.399-99;CPF;Pagamento referente ao serviço 959;Concluída;0
9b38a65a-a7ca-4b21-b122-ef2d34dc3981;2025-08-18 10:42:57;3923.32;BRL;Luiz Fernando Correia;917.256.641-70;Banco do Brasil;Vinicius Pires;534.732.669-53;Itaú Unibanco;03b8ec60-da16-495d-b9f7-83017f6687cb;Chave Aleatória;Pagamento referente ao serviço 235;Estornada;0
5f3d01ce-db24-4d1c-a528-4e126caaae4d;2025-07-17 20:02:57;1674.54;BRL;Dr. Emanuel Moura;36.119.660/0001-56;Itaú Unibanco;Leandro da Paz;40.870.549/0001-93;Santander Brasil;32a053bf-765f-4034-b8e1-867cb37a977d;Chave Aleatória;Pagamento referente ao serviço 393;Estornada;0
b53ae5e7-1cbe-46fb-b6bb-f34840702921;2025-07-28 10:46:57;4617.63;BRL;Sr. Ryan Melo;66.646.177/0001-10;Bradesco;Maria Sophia da Cruz;69.498.810/0001-98;Santander Brasil;97.271.206/0001-81;CNPJ;Pagamento referente ao serviço 751;Pendente;0
2e61cac5-4ba6-43ce-aa85-09c63b2accff;2025-06-21 04:38:57;3980.84;BRL;Heitor Cardoso;436.922.500-36;Banco Safra;Vitor Hugo Pinto;54.202.142/0001-91;Caixa Econômica Federal;462.556.304-13;CPF;Pagamento referente ao serviço 101;Pendente;0
9b593207-7fac-40f1-a6c3-b8cd855a2534;2025-08-12 08:30:57;1050.03;BRL;Joana Souza;44.309.310/0001-67;Santander Brasil;Luiz Henrique Carvalho;310.474.205-50;Bradesco;27.724.234/0001-82;CNPJ;Pagamento referente ao serviço 54;Estornada;0
12a7be14-2bbb-4fad-be99-eb7770a156ba;2025-07-29 06:24:57;3462.68;BRL;Theo Moreira;13.734.402/0001-69;Banco Pan;Dr. Diego da Mota;870.496.485-93;Banco do Brasil;873.738.200-77;CPF;Pagamento referente ao serviço 916;Pendente;0
2734f37d-b21b-4689-b141-faa0074e28e8;2025-08-14 16:33:57;2779.75;BRL;Thomas Farias;61.737.413/0001-25;Caixa Econômica Federal;Ana Julia Dias;574.516.487-91;Bradesco;25.958.471/0001-86;CNPJ;Pagamento referente ao serviço 887;Pendente;0
37299392-0956-4bfd-b28f-f863182c67b5;2025-07-25 09:05:57;819.09;BRL;Sr. Luiz Miguel Moura;786.589.754-13;Caixa Econômica Federal;Juan Pereira;96.226.218/0001-65;Itaú Unibanco;user423@email.com;E-mail;Pagamento referente ao serviço 507;Estornada;0
41c14509-3d86-4c2c-a94d-9d8a45bf9f86;2025-07-03 12:15:57;3522.41;BRL;Thales Correia;56.993.327/0001-59;Banco Safra;Dr. Ian da Paz;98.687.971/0001-32;Caixa Econômica Federal;ad681742-5355-456e-adb6-56339dede974;Chave Aleatória;Pagamento referente ao serviço 991;Concluída;0
68de8826-03e5-4aaf-9de8-aba01f01d422;2025-08-10 07:10:57;1141.27;BRL;Nicole Cardoso;132.574.568-59;Banco do Brasil;Srta. Lívia Azevedo;375.705.158-97;C6 Bank;21.760.198/0001-83;CNPJ;Pagamento referente ao serviço 7;Estornada;0
27024848-2560-4ec7-85ed-9f9a032f06f2;2025-07-26 07:24:57;2063.69;BRL;Milena da Mata;831.453.296-42;C6 Bank;Ana Clara Rodrigues;819.463.284-14;Banco do Brasil;f6995733-c71c-4fbd-9b90-b1e8926391d4;Chave Aleatória;Pagamento referente ao serviço 795;Estornada;0
6bd254ca-4520-4e21-bb2f-a61bed0ca3ed;2025-07-19 11:11:57;4845.22;BRL;André Vieira;496.540.471-86;C6 Bank;Kevin Dias;843.686.861-16;Santander Brasil;user986@email.com;E-mail;Pagamento referente ao serviço 473;Pendente;0
8617ed22-b495-42f9-a2f8-6fd69ecca30d;2025-07-26 17:29:57;2715.22;BRL;Luna Monteiro;64.121.533/0001-36;Banco Original;Isadora Fernandes;654.324.500-42;Banco do Brasil;+558991537-5763;Telefone;Pagamento referente ao serviço 625;Concluída;0
1cf2f720-c313-4ec9-874e-b606cb63bfec;2025-07-23 16:16:57;897.54;BRL;Evelyn da Costa;23.157.415/0001-92;Banco do Brasil;Dr. João Gabriel Castro;43.713.415/0001-14;BTG Pactual;+556194559-1003;Telefone;Pagamento referente ao serviço 68;Pendente;0
3f3841b0-1c11-4738-9da3-ee8f194ff8b3;2025-07-30 12:44:57;1171.84;BRL;Joaquim da Paz;342.430.511-86;BTG Pactual;Dr. Gabriel Azevedo;21.645.994/0001-41;BTG Pactual;296.603.450-58;CPF;Pagamento referente ao serviço 300;Pendente;0
c014fc76-6866-48e2-a236-7c0c5a8ef936;2025-07-24 10:46:57;1110.69;BRL;Enzo Gabriel da Conceição;656.953.751-30;Caixa Econômica Federal;Amanda Rocha;98.974.464/0001-45;Bradesco;+551395205-3153;Telefone;Pagamento referente ao serviço 74;Concluída;0
cb3b2f96-6374-4273-964b-839746b915de;2025-06-29 18:07:57;3891.79;BRL;Juliana Caldeira;603.349.391-22;C6 Bank;Benjamin Rodrigues;836.928.666-65;Nubank;21.728.415/0001-96;CNPJ;Pagamento referente ao serviço 520;Concluída;0
f69eb0cc-625a-48bb-b9e7-a67f990181b5;2025-08-09 18:01:57;3763.93;BRL;Luigi da Cunha;928.313.850-97;Banco Safra;Olivia Fogaça;46.840.362/0001-29;Santander Brasil;92.922.342/0001-36;CNPJ;Pagamento referente ao serviço 817;Estornada;0
5c8232fd-f70b-4a3b-8e7c-2a84aa7a7b0b;2025-07-14 07:08:57;4397.32;BRL;Yasmin da Luz;21.207.940/0001-79;Banco Inter;Maria Eduarda Viana;51.286.293/0001-62;Nubank;70.255.560/0001-17;CNPJ;Pagamento referente ao serviço 317;Concluída;0
de478c63-a120-480c-8286-b3cd34489bb8;2025-08-13 17:08:57;1618.01;BRL;Carlos Eduardo Duarte;329.380.221-56;Banco Original;Otávio das Neves;752.996.752-36;Santander Brasil;40.615.358/0001-52;CNPJ;Pagamento referente ao serviço 707;Concluída;0
967c3e6b-b5f0-45d3-8a29-b14f06a65a79;2025-06-29 18:59:57;3184.48;BRL;Felipe das Neves;532.117.138-53;Santander Brasil;Dra. Mariana Gomes;11.218.168/0001-23;Caixa Econômica Federal;+551093605-4903;Telefone;Pagamento referente ao serviço 176;Estornada;0
f792ef62-7b1d-4c0e-83f1-9c52eb5aa6d8;2025-07-16 05:32:57;4012.38;BRL;Júlia Campos;16.417.594/0001-93;BTG Pactual;Yuri da Cunha;287.277.240-80;BTG Pactual;903.667.843-56;CPF;Pagamento referente ao serviço 573;Pendente;0
a80077c9-d733-4159-bc18-aab5c8192dc2;2025-07-25 19:44:57;957.13;BRL;Letícia Ferreira;78.795.281/0001-59;Itaú Unibanco;Maria Eduarda Mendes;609.940.680-58;Itaú Unibanco;user423@email.com;E-mail;Pagamento referente ao serviço 710;Estornada;0
4499a7e3-f931-4ecf-993f-7834ff2f2011;2025-06-23 20:33:57;4349.74;BRL;Raul Nascimento;954.380.549-97;Banco Original;Srta. Juliana da Rocha;893.245.813-49;Nubank;user291@email.com;E-mail;Pagamento referente ao serviço 315;Concluída;0
00c5a1ef-3958-46f0-b174-f5f23ffe658a;2025-06-28 08:37:57;1417.57;BRL;Dr. Isaac da Cunha;97.821.568/0001-74;Banco do Brasil;Diego da Mata;784.545.523-94;Caixa Econômica Federal;974.405.428-74;CPF;Pagamento referente ao serviço 654;Estornada;0
328c4dce-019f-43c6-aa81-d948c5a4c231;2025-07-24 14:03:57;1908.71;BRL;Maria Alice Lopes;18.423.938/0001-52;Banco Safra;Sofia Cavalcanti;17.538.626/0001-39;C6 Bank;+556899487-6833;Telefone;Pagamento referente ao serviço 87;Concluída;0
